,Tweet_text,date,username,retweets,uni_handle,compound,Sentiment
114,@DrRPNishank sir why NITs have much lower rank? (Except few).,2020-06-11 17:40:29+00:00,js08051999,0,0.0,-0.296,Negative
115,No dont try.. he deleted it anywayLol,2020-06-11 17:30:31+00:00,JJacobjose,0,0.0,-0.296,Negative
116,"Sir, plz understand the current situation of COVID-19. We all students are not in a state of giving exams in this situation. Plz come out of your house ans see how people are suffering. Plz cancel all compitative exams like JEE, NDA, NATA etc. #cancelJEE #cancelNATA #cancelNDA ",2020-06-11 17:24:02+00:00,Hemant0811_,0,0.0,0.1779,Positive
117,@AICTE_INDIA @adsahasrabudhe @HRDMinistry @DrRPNishank Sir it is not possible to obsevr the institutional Ranks after Rank 200 for Engineering. Request you to take necessary immediately https://www.nirfindia.org/2020/EngineeringRanking.html,2020-06-11 17:21:58+00:00,Professor_Vizag,0,0.0,0.0,Neutral
118,"The country needs them, those who shout slogans of Pakistan Zindabad, the country needs them, who damage the pride of the country, they are being accused of such people",2020-06-11 17:18:43+00:00,RakhiPathak19,0,0.0,-0.4588,Negative
119,IITs are doing best to help the country in this pandemic and yes @iitdelhi ranked 2nd in engineering college categories and we should be thankful to AiimsD which is relentlessly working in this pandemic has ranked1 among medical colleges. All are in Delhi but here are priorities. ,2020-06-11 16:54:59+00:00,not_sameera,15,0.0,0.7684,Positive
120,"Good! You rectified the mistake. Much appreciated. Earlier instead of JNU, IIT DELHI was mentioned.",2020-06-11 16:53:29+00:00,MARTANDJ,1,0.0,0.6239,Positive
121,wrote iitdelhi instead of JNU because ,2020-06-11 16:52:13+00:00,muetista,0,0.0,0.0,Neutral
122,Please postpone jee main and neet exam till everything gets okk...,2020-06-11 16:49:51+00:00,Anuragj07629104,0,0.0,0.1027,Positive
123,"I' ve always dreamed to get a seat there.. but i never made it!! i still believe that place is sacred and produced some fire guns who spoke the truth, Country needs people like them.. idk wot you menat by 'education'. Get a life yaar!",2020-06-11 16:45:06+00:00,JJacobjose,0,0.0,0.5229,Positive
124,NIRF India Rankings 2020. 'Engineering' category - Top 3 1. @iitmadras 2. @iitdelhi 3. @iitbombay #NIRFRanking #IndiaNews #India,2020-06-11 16:44:36+00:00,theindlive,0,0.0,0.2023,Positive
125,It's JNU in the second place not @iitdelhi ,2020-06-11 16:44:27+00:00,_ABH1NAV_,0,0.0,0.0,Neutral
126,Open the link given in his tweet. Check the university at rank 2. Then say what you heart wanna say about this BJP-shameless™ creature. https://bit.ly/NIRF-Uni,2020-06-11 16:43:46+00:00,MahakaviRishi,0,0.0,0.6369,Positive
127,Hello Astrology ke expert... It's JNU in 2nd spot.. Ohh.. He might have checked the astrology before typing the tweet..,2020-06-11 16:43:08+00:00,AbrarPasha6,0,0.0,0.0,Neutral
128,"Odisha, Maharashtra and Delhi and iit Delhi and etc has cancel the exams ma'am understand the situation of students....... https://twitter.com/DrTamilisaiGuv/status/1271115209764073472",2020-06-11 16:42:40+00:00,itz_vidya_sagar,0,0.0,-0.25,Negative
129,"In university category, JNU is at 2nd spot.",2020-06-11 16:42:15+00:00,RabikanK,0,0.0,0.0,Neutral
130,"Mr. Nishank, your tweeter handler needs to go back to school. At number 2, it is a different university. Or was this an intentional mistake?",2020-06-11 16:40:44+00:00,filhaalpause,0,0.0,-0.2732,Negative
131,"@DrRPNishank Opens the link that you've provided, under the 'University' category, at serial no. 2, there's a different name. Are you education minister of the country for real who’s incapable of reading?",2020-06-11 16:40:06+00:00,SochoJara,0,0.0,-0.3818,Negative
132,Great..... that's exactly I wanted to say,2020-06-11 16:39:42+00:00,YashSha29958577,0,0.0,0.6249,Positive
133,You are lying 1. Indian Institute Of Science - Bangalore 2. Jawaharlal Nehru University 3. Banaras Hindu University,2020-06-11 16:39:31+00:00,WoldsAndMoon,0,0.0,-0.5267,Negative
134,it's become irrelevant because of parasytes commies,2020-06-11 16:39:05+00:00,Surende49112302,0,0.0,0.0,Neutral
135,Do u even deserve to be any post in education. this is shit. Politics at such level. Resign.,2020-06-11 16:38:31+00:00,Zadge2,0,0.0,-0.7184,Negative
136,"Why so terrified of writing JNU for securing second position, shame on you",2020-06-11 16:38:17+00:00,JNURIZVI2019,0,0.0,-0.7264,Negative
137,@iitdelhi is not even a University!,2020-06-11 16:37:33+00:00,lattheDiChadar,0,0.0,0.0,Neutral
138,U should not ignore our tweets which U do Cancel the remaining exams of ICSE and CBSE. It's very easy for u ppl to ask us to appear for the exams but do u guys sit for a sec and think about us. It's like a mental torture and yes Ik u won't even reply to this tweet or take actions,2020-06-11 16:30:37+00:00,Samiksha_22__,0,0.0,0.3821,Positive
139,"IIT Madras, @iiscbangalore, @iitdelhi bag top three positions among educational institutions in India: NIRF @iitmadras",2020-06-11 16:30:00+00:00,takeonedigital,0,0.0,0.2023,Positive
140,I think the list shows something else. IR-O-U-0220Indian Institute of Science| BengaluruKarnataka84.181 IR-O-U-0109Jawaharlal Nehru University New DelhiDelhi70.16 2 IR-O-U-0500Banaras Hindu University Varanasi Uttar Pradesh63.15 3,2020-06-11 16:29:53+00:00,abhinaba175,0,0.0,0.0,Neutral
141,Sir please postpone the exams #postponeneet #postponejee #HealthOverExams,2020-06-11 16:29:51+00:00,Ssr43118365,1,0.0,0.1027,Positive
142,Nope 2nd JNU as per NIRF!! Atleast remove the hyperlink so that no one can catch the dumbness of your handler!!,2020-06-11 16:29:43+00:00,DebopamMajumde1,0,0.0,-0.7612,Negative
143,Is IIT Delhi applied under university category?,2020-06-11 16:27:49+00:00,dcpaliwal,0,0.0,0.0,Neutral
144,Sir please u have some concern on students(ur avibajako) then please #postponejee and #postponeneet sir v r in critical condition #HealthOverExams #postponejee #postponneet,2020-06-11 16:23:35+00:00,aksh_wagmode,1,0.0,0.3182,Positive
145,Please provide the state wise list. What is the status of telangana state in higher education. I think Telangana down to the list in higher education list compared to the neighborhood states. @KTRTRS,2020-06-11 16:23:13+00:00,9849961704,0,0.0,0.6597,Positive
146,"IIT Madras, IISc Bangalore, IIT Delhi top 3 institutes, check full list here.",2020-06-11 16:14:24+00:00,gauravverma935,0,0.0,0.2023,Positive
147,Well done ,2020-06-11 16:11:56+00:00,shyambabusharm3,0,0.0,0.2732,Positive
148,Your list here http://bit.ly/NIRF-Uni and your tweet contradicts each other. According to list :- 1) IISC 2) JNU 3) BHU Are you ashamed of the fact that despite your trying hard to defame JNU. It's still among the topmost universities in India? Or is it to please masses?,2020-06-11 16:11:43+00:00,TedTutor,0,0.0,-0.5047,Negative
149,"IIT Madras, IISc Bangalore and IIT Delhi are top three institutions for Engineering ... !!! IIM Ahmedabad, IIM Bangalore and IIM Calcutta are top three B Schools ... !!! #NIRF Ranking -- India --",2020-06-11 16:10:54+00:00,sharath727,0,0.0,0.5815,Positive
150,And @iitdelhi isn't a 'University' either!,2020-06-11 16:10:08+00:00,lattheDiChadar,0,0.0,0.0,Neutral
151,"IIT Madras, IISc Bangalore and IIT Delhi bagged the top three positions among educational institutions in the country in the HRD Ministry’s National Institutional Ranking Framework (NIRF) @HRDMinistry @DrRPNishank @iitdelhi @iiscbangalore @iitmadras #NIRFRankings2020 #NIRF",2020-06-11 16:09:58+00:00,educationLive1,0,0.0,0.2023,Positive
152,Sir! Plz give a correction Under the category of university JNU is on 2nd position not IIT DELHI. ,2020-06-11 16:07:28+00:00,sajidra84963991,0,0.0,0.1511,Positive
153,"Just Because that place is not a place for education but for people like you, the country has become an anti-terrorist experiment",2020-06-11 16:05:54+00:00,RakhiPathak19,0,0.0,0.5023,Positive
154,What are you tweeting sir. JNU is second,2020-06-11 16:03:31+00:00,KushalPoddar6,0,0.0,0.0,Neutral
155,"Sir pls give a correction! Under the university category JNU is on second, not IIT Delhi.",2020-06-11 16:03:12+00:00,razazeeshan777,0,0.0,0.1511,Positive
156,Kindly correct 2nd is Jawaharlal Nehru University,2020-06-11 16:01:02+00:00,sjsandeepjain,0,0.0,0.4939,Positive
157,Crude oil Imports substitution has to be planned @PMOIndia meticulously. #GobarGas project at #IITDelhi to be explored on all India basis at the earliest. ,2020-06-11 15:56:12+00:00,PradeepPulpTech,0,0.0,-0.5719,Negative
158,Congrats from Prof Mukesh Khare IIT Delhi India. It was an excellent presentation! ,2020-06-11 15:46:34+00:00,m_khare06,0,0.0,0.8122,Positive
159,Government sirf y bol kr hmne exm center double kr dea h apne responsibility s piche ht rhe h trains buses m kon social distancing ki guarantee dega? Kise student ya uske family member ki corona s death hue to responsibility government lege #postponeneet #postponejee,2020-06-11 15:45:24+00:00,kavisha_teotia,5,0.0,-0.4404,Negative
160,"#NIRFRanking2020: IIT Madras, IISc Bangalore and IIT Delhi bagged the top three positions #NIRF",2020-06-11 15:45:00+00:00,JagranEnglish,0,0.0,0.2023,Positive
161,So ashamed to mention jnu in your tweet??? Why are you lying ? Jnu is ranked second in the university ranking and yet you comfortably changed it to serve your purpose... Shame !,2020-06-11 15:43:57+00:00,AshishK17187508,0,0.0,-0.8536,Negative
162,"Older students final year exam extending 2 to 3 months in odisha,who are more mature than us but we have to give exam in corona pandemic time.They can also sit in exam by social distancing,but odisha govt. does not taking risk but BJP govt. playing with students future.",2020-06-11 15:37:01+00:00,Shubhra50447052,0,0.0,0.667,Positive
163,"Sir its @JNU_IN on 2nd, not @iitdelhi in university ranking... Plzz make it correct...",2020-06-11 15:34:13+00:00,IamDKSahoo,0,0.0,0.0,Neutral
164," Sir,Don't risrk the lives of students who are going to be the building blocks of the country. Sir, please postpone the JEE and NEET exams until vaccine comes to india. Lives are more important than Scores. Sir, we students want to live for tomorrow #StudentLivesMatters",2020-06-11 15:28:57+00:00,SanjayS77290236,0,0.0,0.2247,Positive
165,Sir please postpone JEE . Sir students life matters. #postponejee #postponeneet #HealthOverExams,2020-06-11 15:25:37+00:00,I_am_Dhruv08,5,0.0,0.128,Positive
166,I am proud to be Student of BHU,2020-06-11 15:24:27+00:00,Nileshk35793818,0,0.0,0.4767,Positive
167,"Exactly, we didn't do satisfactory research due to many financial and unsupportive causes but we ranked 13 this year from 21. Its a questionable thing.",2020-06-11 15:23:58+00:00,jayashishpandey,0,0.0,-0.5195,Negative
168,Jnu is 2nd not iit delhi @DrRPNishank @iitdelhi,2020-06-11 15:22:38+00:00,iAmManas_,0,0.0,0.0,Neutral
169,Sir the conditions are out of hands . They say community spread had begun. There are many undetected cases. The students cant just prepare by your tv channels b'cause they need books . I am very tolerant by nature. But I won't tolerate this injustice if it goes wrong. Jai hind.,2020-06-11 15:22:30+00:00,YogeshBhutkar1,0,0.0,-0.8889,Negative
170,@ArindamRoycho14 I think this clg rankings is not for 2020 students.. becoz we are no more at the time of admissions in these respected clgs..becoz of our so cld HRD mimister pokhriyal sir..#postponeneet #HealthOverExams,2020-06-11 15:20:17+00:00,HemantS72444477,4,0.0,0.2263,Positive
171,sir we r kindly requesting u to #postponeneet and decide appropriate date by seeing the conditions of India ...plz sir its affecting a lott on our studies its like total distraction as the cases are at high peak.Hope u understand our situation n take decision n inform us as soon,2020-06-11 15:20:08+00:00,AyathZahoor,3,0.0,0.4779,Positive
172,"The QS World #UniversityRankings2021 feature not a single Indian institute among the top 100 universities across the world. IIT Bombay, IISc Bengaluru, and IIT Delhi featured in the top 200 list. What is India doing wrong? ",2020-06-11 15:17:25+00:00,kamleshRnarayan,0,0.0,-0.128,Negative
173,Sir you have to take any decision regarding CBSE examination please think about the health and futureof students its my humble request to you that please postponed or cancel the examination.sir please understand that students can social distancing in classrooms only not outside,2020-06-11 15:17:16+00:00,NishankSrivast7,0,0.0,0.4767,Positive
174,"""भारत एक कृषि प्रधान देश है"" so, Why don't we have ranking of universities in Agriculture Category? @narendramodi @nstomar @agricultureindia @icar @RoflGandhi_ @HRDMinistry",2020-06-11 15:15:22+00:00,RaoParesh,0,0.0,0.0,Neutral
175,"Mr Minister, Be kind enough to accurately report your own report. It is beloved and famous JNU which is at 2nd spot. Correct it ASAP. By the way, no need to thanks.",2020-06-11 15:13:52+00:00,Jagaruk_Hind,0,0.0,0.8126,Positive
176,Sir plzz first life then exam,2020-06-11 15:12:39+00:00,NavneetPashte,0,0.0,0.0,Neutral
177,"Really it's too much riskier...covid-19 infection may occur during home to allotted centre journey, we really to think about maximum student are from rural areas they don't have any facilities its difficult and more costly to reach center. In such pandemic situations.",2020-06-11 15:12:09+00:00,Kalesaheb1,0,0.0,-0.4271,Negative
178,"@DrRPNishank If you can postpone NCHM JEE for sake of 35k students, then #postponeJEE #postponeNEET for 25L students #postponeneet2020 #JusticeForStudents #HealthOverExams #lifematters @DrRPNishank @aajtak @narendramodi @PMOIndia",2020-06-11 15:09:49+00:00,SamarthSolank20,3,0.0,-0.2263,Negative
179,"@DrRPNishank If you can postpone NCHM JEE for sake of 35k students, then #postponeJEE #postponeNEET for 25L students #postponeneet2020 #JusticeForStudents #HealthOverExams #lifematters @DrRPNishank @aajtak @narendramodi @PMOIndia",2020-06-11 15:09:42+00:00,SamarthSolank20,1,0.0,-0.2263,Negative
180,"@DrRPNishank If you can postpone NCHM JEE for sake of 35k students, then #postponeJEE #postponeNEET for 25L students #postponeneet2020 #JusticeForStudents #HealthOverExams #lifematters @DrRPNishank @aajtak @narendramodi @PMOIndia",2020-06-11 15:09:34+00:00,SamarthSolank20,2,0.0,-0.2263,Negative
181,Why so many scholars from this nation along w world wide experiences r not part of planning&decision making?. @AmartyaSen_econ @MontekSinghPC @JP_LOKSATTA @iitdelhi @isro and many can throw light on burning issues w their wisdom.@nsitharaman consults @PManmohansingh Good /7,2020-06-11 15:08:29+00:00,SVDODD,0,0.0,0.4404,Positive
182,@HRDMinistry @DrRPNishank Sir we could observe the Rank for combination of Private and Government Institutions. Request you to give the Ranking for Private Institutions and Government Institutions seperately also.,2020-06-11 15:06:40+00:00,Professor_Vizag,0,0.0,0.0,Neutral
183,Sir think about laks of prevate teachers who lost jabs in pandemic,2020-06-11 15:04:08+00:00,kalyan9985,0,0.0,-0.3182,Negative
184,Sir it is not possible to download the institutional Ranks after Rank 200. Request you to take necessary immediately,2020-06-11 15:03:52+00:00,Professor_Vizag,0,0.0,0.0,Neutral
185,"#HealthOverExams #postponeneet #postponejee #StudentsLivesMatter Sir, Our humble request Please #PostponeAllExam still situation is our controll. Sir, we are Student, and whole responsibility of this society is in our hand.And save us sir. @narendramodi",2020-06-11 15:02:49+00:00,ArijitMOTIVATOR,4,0.0,0.6705,Positive
186,#postponeneet2020 plz sir... ,2020-06-11 15:01:43+00:00,Pallabi77983820,1,0.0,0.0772,Positive
187,#NIRFRankings2020 - Top 5 in Engineering Category @iitmadras @iitdelhi @iitbombay @IITKanpur @IITKgp Congratulations! ,2020-06-11 14:58:40+00:00,TSFLASHNEWS,0,0.0,0.7177,Positive
188,Qs world Univ. rankings 2021 Year 2021 2020 IIT Bombay :172 152 IISC Bengaluru :185 184 IIT Delhi :193 182 No Indian institute among top 100 even WA University couldn't secure any rank,2020-06-11 14:57:33+00:00,SunoRishi,24,0.0,-0.7458,Negative
189,@ArindamRoycho14 @PMOIndia @RajCMO I think this clg ranking is not for 2020 students...becoz we had lost our lives before addmissions in these clgs becoz of our so cld hrd minister..pls postpone NEET/JEE..#posponenwet #healthoverexam #ExamsOverHealth,2020-06-11 14:57:32+00:00,HemantS72444477,1,0.0,-0.4939,Negative
